	Predicted
3501	165.494999
3502	54.115
3503	267.5550075
3504	195567
3505	53.7100005
3506	59.53875
3507	1851.900024
3508	156.610538
3509	36.695001
3510	34.6650015
3511	63.9949985
3512	61.8149985
3513	114.4050025
3514	132
3515	131.66
3516	26.9
3517	96.299999
3518	149.204998
3519	159.7000045
3520	47.71
3521	40.4049995
3522	236.8399965
3523	115.794998
3524	63.539999
3525	242.440002
3526	155.130001
3527	65.355002
3528	21.805
3529	169.525001
3530	117.4599995
3531	506.7299955
3532	85.424999
3533	79.824999
3534	188.6499975
3535	79.249998
3536	84.109999
3537	184.8650015
3538	17.995
3539	76.314999
3540	52.029999
3541	98.3399995
3542	256.334991
3543	39.6800015
3544	52.5999985
3545	199.180008
3546	31.339999
3547	25.885
3548	275.1399995
3549	137.03846
3550	31.4900005
3551	148.2450025
3552	82.9200025
3553	81.7450005
3554	68.805
3555	97.674999
3556	65.945002
3557	157.2950015
3558	64.9100015
3559	111.9100035
3560	79.5100005
3561	79.270001
3562	136.679997
3563	121.350002
3564	859.049469
3565	149.5299945
3566	105.4349975
3567	102.71447
3568	111.0316625
3569	123.5700035
3570	124.600002
3571	114.580002
3572	77.564999
3573	151.169998
3574	55.8949985
3575	73.0500015
3576	113.7870865
3577	153.1049995
3578	42.0799985
3579	55.645
3580	63.8250005
3581	212.419991
3582	101.4465025
3583	130.434998
3584	48.3899995
3585	130.8950005
3586	164.990002
3587	33.7050015
3588	1041.244995
3589	157.075004
3590	102.1349985
3591	129.8899955
3592	108.34
3593	166.41
3594	75
3595	70.6799985
3596	201.75
3597	135.585003
3598	50.57
3599	99.1850055
3600	35.665
3601	122.509998
3602	128.6893155
3603	227814
3604	577.7799985
3605	48.1349995
3606	158.459999
3607	35.7749985
3608	14.485
3609	77.0499995
3610	1743.725037
3611	130.9850005
3612	58.569999
3613	77.8249995
3614	253.184998
3615	55.3149985
3616	488.8000185
3617	37.070001
3618	71.155001
3619	84.975
3620	212.2150045
3621	250.494995
3622	1064.519989
3623	108.7399975
3624	165.1949995
3625	412.5799865
3626	132.4649965
3627	194.2300035
3628	33.095
3629	140.84
3630	148.6050035
3631	111.3699955
3632	95.224996
3633	48.874999
3634	133.669998
3635	84.895001
3636	92.9250015
3637	47.275
3638	115.654999
3639	77.6250015
3640	73.344999
3641	66.7899985
3642	195.7150035
3643	57.5050005
3644	50.289999
3645	230.549996
3646	96.009998
3647	18.425
3648	28.8600005
3649	215.5399935
3650	121.4349975
3651	130.6750035
3652	34.03
3653	28.025
3654	42.3507575
3655	50.555
3656	23.145
3657	176.1049995
3658	50.995001
3659	125.2949985
3660	101.7299995
3661	74.4150005
3662	204.1699985
3663	54.0699995
3664	1252.170013
3665	17.285
3666	157.8750005
3667	72.155003
3668	62.4650015
3669	210.4899975
3670	24.869999
3671	27.0850015
3672	108.9549975
3673	89.555
3674	148.3349995
3675	17.8
3676	65.825001
3677	162.089996
3678	33.5950015
3679	92.4542865
3680	74.8300015
3681	93.6749995
3682	116.000004
3683	61.6750005
3684	1785.084961
3685	50.735001
3686	66.654999
3687	133.739998
3688	92.3949985
3689	35.3599995
3690	132.8800015
3691	97.9454115
3692	71.720001
3693	109.77214
3694	117.8800015
3695	103.5799985
3696	4.91
3697	62.539999
3698	24.49
3699	155.900002
3700	41.899999
3701	82.499998
3702	78.360001
3703	101.3850025
3704	105.7649995
3705	73.5100025
3706	95.4099975
3707	192.975006
3708	62.2550005
3709	333.774994
3710	33.274999
3711	70.75
3712	104.639999
3713	85.974999
3714	244.1800005
3715	44.24
3716	60.8950005
3717	42.270001
3718	131.8149985
3719	153.065003
3720	124.8800045
3721	177.9250035
3722	50.434999
3723	121.6399955
3724	133.395004
3725	181.729999
3726	192.935005
3727	1234.810516
3728	214.6099935
3729	292.445
3730	95.382868
3731	209.214997
3732	384.609985
3733	73.8199975
3734	164.955002
3735	147.3549995
3736	48.9099975
3737	122.659996
3738	33.0900015
3739	69.844997
3740	79.8199995
3741	114
3742	109.9949985
3743	79.0599995
3744	155.955002
3745	61.615002
3746	34.72
3747	104.5800025
3748	179.9799995
3749	79.165001
3750	191.089996
3751	103.004502
3752	144.2249985
3753	887.020233
3754	24.5400015
3755	45.7200005
3756	119.989998
3757	68.4999995
3758	1998.334961
3759	207.8950045
3760	109.510994
3761	139.189998
3762	111.342503
3763	55.6400015
3764	35.3199995
3765	24.3649985
3766	135.689999
3767	63.8600005
3768	340.9000015
3769	77.6849995
3770	53.99
3771	52.855002
3772	75.209999
3773	72.734999
3774	82.4149995
3775	58.0399995
3776	35.294999
3777	73.965
3778	201.549996
3779	85.6900005
3780	279.490005
3781	46.035001
3782	91.1850015
3783	84.2349985
3784	107.5249975
3785	141.2999995
3786	171.220001
3787	286949
3788	142.64
3789	131.895004
3790	99.7750165
3791	46.8024995
3792	32.4550005
3793	46.355
3794	67.1549985
3795	122.7399985
3796	14.61
3797	130.8549995
3798	75.195001
3799	165.130005
3800	65.0100005
3801	155.75
3802	84.244999
3803	17.48
3804	77.3649995
3805	1375.964966
3806	96.4300025
3807	50.1999985
3808	142.7599985
3809	128.0899965
3810	64.7700005
3811	208052
3812	97.544998
3813	74.599998
3814	418.025009
3815	176.3600005
3816	196.869995
3817	57.924999
3818	77.125
3819	120.6199985
3820	62.864998
3821	61.700001
3822	137.2049975
3823	77.015001
3824	53.734998
3825	26.8699985
3826	126.6949955
3827	85.9666405
3828	27.6000005
3829	166.130001
3830	234.4550015
3831	1506.314972
3832	161.91
3833	52.2550005
3834	123.239998
3835	25.6
3836	122.439998
3837	179.25
3838	251.8299945
3839	152.9949985
3840	799.244995
3841	171.770001
3842	131.1700025
3843	172.805
3844	1346.130005
3845	165.099998
3846	68.020001
3847	40.2900015
3848	108.240002
3849	39.725
3850	252.7199935
3851	112.8650015
3852	66.870001
3853	75.4550005
3854	154.919552
3855	83.5149995
3856	135.3799975
3857	418.3100125
3858	75.449999
3859	188.635002
3860	71.279999
3861	112.8165935
3862	154.799999
3863	231.8249965
3864	30.275
3865	557.3000025
3866	80.4000015
3867	60.860001
3868	77.8899995
3869	46.6724995
3870	77.59
3871	141.880001
3872	69.759998
3873	80.705
3874	179.955002
3875	51.230001
3876	58.977499
3877	245.2949905
3878	14.33
3879	52.2650015
3880	47.7000005
3881	83.480001
3882	216.694992
3883	73.5350005
3884	156.7099955
3885	37.7849995
3886	51.620001
3887	167.315003
3888	105.545002
3889	148.195
3890	137.769997
3891	211.8449935
3892	154.360001
3893	152.059998
3894	66.6599995
3895	179.049999
3896	129.290001
3897	292.030006
3898	173.4600025
3899	141.5250015
3900	106.6450045
3901	150.9900015
3902	81.9349995
3903	104.0599975
3904	176.52
3905	35.515
3906	117.6965105
3907	38.965
3908	121.094998
3909	154.0250015
3910	45.629999
3911	35.6249985
3912	10.67
3913	78.1599995
3914	61.959999
3915	384.715004
3916	124.474998
3917	121.567501
3918	97.892502
3919	69.300001
3920	119.6200025
3921	76.4250015
3922	78.875002
3923	174.974999
3924	118.8050005
3925	137.5900005
3926	107.595001
3927	19.07
3928	80.2499995
3929	50.639999
3930	48.530001
3931	139.6549955
3932	43.1649995
3933	49.6450005
3934	19.01
3935	278.394997
3936	268.709999
3937	97.0450025
3938	53.5600015
3939	172.3950005
3940	129.928574
3941	64.6050015
3942	51.9899995
3943	62.045
3944	439.9249875
3945	158.8100015
3946	46.785
3947	150.099998
3948	171.8949965
3949	262.5349965
3950	100.2399975
3951	121.410004
3952	48.495001
3953	62.8899995
3954	20.465
3955	156.785
3956	187.5100025
3957	39.9975015
3958	1809.815003
3959	104.2499965
3960	78.99
3961	136.300003
3962	78.7800005
3963	106.734997
3964	190.7600025
3965	117.7299995
3966	911.43869
3967	64.3750005
3968	322567.5
3969	114.980003
3970	155.9849965
3971	30.3150005
3972	133.5799975
3973	15.485
3974	103.040001
3975	63.885002
3976	36.9449995
3977	116.8000035
3978	104.8700025
3979	347.950004
3980	97.324997
3981	110.745003
3982	101.509998
3983	102.5400045
3984	100.6149975
3985	51.4949995
3986	108.422485
3987	107.199997
3988	145.659996
3989	67.5750005
3990	67.41
3991	218.6649935
3992	177.575001
3993	154.544998
3994	169.680004
3995	72.75
3996	165.8349995
3997	315.4249955
3998	76.7649995
3999	510.404373
4000	94.619976
4001	33.285001
4002	94.0800005
4003	175.275002
4004	189.695003
4005	239.4249955
4006	34.94
4007	143.325001
4008	62.195001
4009	201.3899925
4010	90.4300005
4011	92.982859
4012	57.3999995
4013	79.980002
4014	100.5600015
4015	169.005001
4016	83.609999
4017	91.709999
4018	109.838467
4019	31.2499995
4020	133.8299975
4021	102.3799975
4022	281.6199955
4023	33.535
4024	130.905003
4025	52.6699975
4026	45.2049985
4027	143
4028	189.965
4029	43.8400005
4030	227.095001
4031	31.244999
4032	79.125
4033	138.139999
4034	212.4199985
4035	55.7250005
4036	154.2399975
4037	255.0050045
4038	68.2387505
4039	81.025002
4040	135.9500045
4041	125.749996
4042	66.07
4043	66.9250005
4044	157.6200025
4045	34.18
4046	134.033978
4047	58.924999
4048	114.6199985
4049	812.913178
4050	134.09
4051	19.87
4052	118.889995
4053	179.1500015
4054	52.365002
4055	23.13
4056	76.7450005
4057	185.6549985
4058	61.875002
4059	138.025002
4060	144.6100005
4061	60.845001
4062	155.2875905
4063	172.3749965
4064	104.1949995
4065	104.82
4066	101.6700025
4067	87.639999
4068	174.314995
4069	87.6999985
4070	120.854999
4071	51.31
4072	155.689999
4073	37.5049995
4074	208.809998
4075	51.8900015
4076	47.5149995
4077	33.5649995
4078	252.1399915
4079	18.395
4080	26.08
4081	116.689999
4082	87.2899985
4083	85.085001
4084	185.1849975
4085	237.5299985
4086	79.825001
4087	311677.5
4088	48.522501
4089	108.1500055
4090	82.704998
4091	113.763569
4092	27.645
4093	143.234997
4094	86.625
4095	123.584999
4096	101.279999
4097	50.3899995
4098	122.5800015
4099	211.8949965
4100	43.9250005
4101	78.354814
4102	75.0200005
4103	11.241
4104	32.695001
4105	188.5450015
4106	22.725
4107	135.520001
4108	136.6250005
4109	115.860001
4110	94.389999
4111	164.050003
4112	50.709999
4113	43.0399985
4114	77.950001
4115	52.9250015
4116	33.72
4117	45.865
4118	70.3600005
4119	24.24
4120	82.6599985
4121	163.4200025
4122	67.825001
4123	68.264999
4124	182.095001
4125	25.305
4126	173.5900005
4127	64.729997
4128	143.420002
4129	38.250001
4130	78.8999995
4131	106.700001
4132	119.634281
4133	123.450001
4134	258.229996
4135	122.079998
4136	81.66
4137	112.7237965
4138	36.065001
4139	57.565
4140	4.165
4141	57.135
4142	56.764999
4143	121.184997
4144	44.254999
4145	67.124998
4146	162.7550045
4147	144.3749965
4148	32.895
4149	141.7700005
4150	1433.930023
4151	96.8850015
4152	170.5599975
4153	153.7350005
4154	55.4250015
4155	47.4200015
4156	150.9599995
4157	23.525
4158	56.1449985
4159	85.2799985
4160	27.1549985
4161	452.875
4162	98.254997
4163	76.7100005
4164	124.7174955
4165	26.1400005
4166	108.6950035
4167	370440
4168	577.3349915
4169	80.9150005
4170	84.130001
4171	29.1000005
4172	190.6750035
4173	90.064998
4174	101.4800035
4175	64.150002
4176	166.7399975
4177	77.64
4178	121.659996
4179	26.715
4180	114.3199995
4181	108.665001
4182	132.885002
4183	163.249996
4184	42.4050005
4185	248.8449935
4186	161.6450005
4187	74.005001
4188	161.664997
4189	117.150002
4190	129.720001
4191	135.155003
4192	83.0550025
4193	70.0449985
4194	20.03
4195	125.670002
4196	53.5699995
4197	1101.48999
4198	121.7799985
4199	435.5250095
4200	62.3799995
4201	41.965
4202	55.0450005
4203	101.965
4204	47.254999
4205	74.054998
4206	37.3200005
4207	60.4699995
4208	194.330009
4209	117.624996
4210	83.0200005
4211	8.41
4212	77.834999
4213	130.264999
4214	59.696741
4215	135.114998
4216	25.615001
4217	79.785
4218	61.130001
4219	72.190001
4220	152.1249995
4221	134.154999
4222	81.3599985
4223	196.3699955
4224	234.395004
4225	27.125
4226	97.441429
4227	30.1949995
4228	187.2200015
4229	182.7649995
4230	253.4550095
4231	122.194999
4232	49.4200005
4233	54.9899995
4234	66.295002
4235	328550
4236	73.4050005
4237	74.709999
4238	25.1099995
4239	105.1199985
4240	385.9400105
4241	229.5800015
4242	56.674999
4243	94.1199995
4244	58.464998
4245	117.0549965
4246	25.2049985
4247	137.655003
4248	100.814998
4249	59.1350005
4250	82.3950005
4251	65.1199985
4252	42.1
4253	185.3900035
4254	97.5100015
4255	300.869995
4256	119.709999
4257	171.485
4258	245.1800005
4259	65.695002
4260	50.645
4261	217.0649945
4262	26.5150005
4263	77.409998
4264	31.6449995
4265	119.0649985
4266	20.93
4267	98.563305
4268	147.8671305
4269	164.305004
4270	124.6100005
4271	154.8249975
4272	113.730003
4273	23.2
4274	144.975002
4275	18.87
4276	34.0050015
4277	110.1099965
4278	214.869995
4279	57.2949995
4280	23.175
4281	153.659996
4282	54.5200005
4283	27.700001
4284	52.465002
4285	175.509998
4286	86.355
4287	77.639999
4288	125.5250015
4289	190.210003
4290	85.17
4291	64.955
4292	418.9000095
4293	94.7499995
4294	52.749998
4295	72.540001
4296	118.869999
4297	51.2150005
4298	46.48
4299	60.8649995
4300	100.854999
4301	52.959999
4302	174.260002
4303	182.6250005
4304	109.979996
4305	57.6700005
4306	22.945
4307	126.4099995
4308	63.7199995
4309	21.105
4310	51.28
4311	307.0049975
4312	62.810001
4313	272.119995
4314	113.7728655
4315	124.1950035
4316	192.360001
4317	66.5200005
4318	142.2800025
4319	1089.769989
4320	56.5750005
4321	234.2600025
4322	20.48
4323	109.0900035
4324	117.7950015
4325	134.354999
4326	96.6741635
4327	65.2599985
4328	25.0849985
4329	133.5
4330	114.6450005
4331	673.849258
4332	119.270004
4333	94.5900005
4334	133.0000035
4335	151.9349975
4336	46.4799995
4337	27.3400015
4338	88.480002
4339	154.745003
4340	45.02
4341	116.6000025
4342	109.960003
4343	183.2250025
4344	97.6686895
4345	119.020004
4346	88.3199995
4347	171.3600005
4348	88.650002
4349	31.7599995
4350	68.540001
4351	88.8350005
4352	19.25
4353	225.449997
4354	213.619995
4355	155.2700045
4356	128.220001
4357	167.779999
4358	52.4
4359	245.1850055
4360	79.1599995
4361	1733.64502
4362	252.210007
4363	83.33
4364	111.5150035
4365	143.3800015
4366	158.035003
4367	79.554998
4368	76.405003
4369	257.7099985
4370	405699
4371	108.349998
4372	13.335
4373	172.510002
4374	64.8900015
4375	131.285004
4376	56.140002
4377	170.3499985
4378	123.2649995
4379	36.9375
4380	111.525001
4381	107.349999
4382	17.655
4383	35.68
4384	53.779999
4385	100.4550015
4386	168.904999
4387	81.9099975
4388	138.865002
4389	108.120003
4390	1482.73999
4391	150.834995
4392	126.764999
4393	130.4799995
4394	493.3450015
4395	164.8599965
4396	101.1799965
4397	79.01
4398	70.91
4399	126.2299995
4400	1696.609985
4401	141.4000015
4402	68.625
4403	151.9249995
4404	140.4650005
4405	221.9300075
4406	112.6799965
4407	86.4000015
4408	23.215
4409	64.515001
4410	24.3749995
4411	101.225003
4412	74.7232745
4413	71.065003
4414	170.610001
4415	33.5049995
4416	35.775
4417	61.2749995
4418	69.1849995
4419	308.279999
4420	79.165001
4421	105.174999
4422	45.955001
4423	159.1749955
4424	95.0599995
4425	309.1449965
4426	84.7700005
4427	62.5450005
4428	83.335001
4429	102.2350005
4430	33.2199995
4431	47.4899995
4432	113.2450025
4433	87.6750015
4434	46.424999
4435	69.6049995
4436	67.465
4437	152.0999985
4438	308.7499995
4439	163.150002
4440	187.064999
4441	153.089996
4442	64.324999
4443	52.0750005
4444	249.574997
4445	44.799999
4446	119.7871175
4447	132.210003
4448	122.1549985
4449	8.665
4450	30.8700015
4451	59.0100025
4452	161.2649995
4453	9.385
4454	277.6949995
4455	45.09
4456	113.585003
4457	31.465
4458	140.825004
4459	56.335001
4460	150.4749985
4461	50.8749975
4462	91.754999
4463	48.960001
4464	72.7499995
4465	118.094997
4466	66.4650005
4467	81.522499
4468	64.9350015
4469	104.9749985
4470	106.6050035
4471	190.769997
4472	74.695
4473	70.6300005
4474	33.105
4475	63.465
4476	115.754997
4477	127.665001
4478	140.340004
4479	44.594999
4480	56.449999
4481	18.405
4482	27.85
4483	77.830002
4484	42.124999
4485	66.8449995
4486	130.529999
4487	148.93
4488	177.340004
4489	16.8
4490	102.2799985
4491	171.845001
4492	54.334999
4493	69.5550025
4494	95.5950015
4495	56.885
4496	164.215
4497	113.9574205
4498	268.445
4499	24.040001
4500	132.389999
4501	58.7150005
4502	72.7650015
4503	72.410002
4504	65.504999
4505	124.4449995
4506	120.940002
4507	88.6850015
4508	114.8900035
4509	136.685005
4510	476.775009
4511	38.1
4512	27.285001
4513	151.4950025
4514	60.970001
4515	98.830002
4516	73.185001
4517	191.6200065
4518	63.8449995
4519	58.3099995
4520	187.479999
4521	97.1249965
4522	161.7599985
4523	207.085007
4524	113.2450025
4525	67.8150005
4526	129.489998
4527	194.760002
4528	61.515001
4529	49.6450025
4530	1143.215027
4531	173.9700015
4532	80.5000015
4533	170.855003
4534	23.27
4535	120.7850035
4536	112.18
4537	141.519997
4538	145.7749975
4539	158.774998
4540	130.409996
4541	63.195
4542	32.005
4543	118.700005
4544	36.8299995
4545	79.2050015
4546	213.4450075
4547	200.290009
4548	87.2649995
4549	161.264999
4550	130.1846125
4551	764.666336
4552	203.2350005
4553	33.8849995
4554	123.9399985
4555	80.924997
4556	161.865002
4557	40.418103
4558	88.799999
4559	269.214996
4560	148.089996
4561	163.5650025
4562	178.375
4563	27.81
4564	73.7950005
4565	64.564998
4566	178.1507725
4567	237.4099955
4568	326045
4569	124.815002
4570	77.780001
4571	43.599999
4572	132.009998
4573	86.244999
4574	167.760002
4575	58.530001
4576	89.734999
4577	53.790001
4578	873.072998
4579	80.5649985
4580	77.7599985
4581	59.7950005
4582	112.400715
4583	33.8
4584	161.4650005
4585	118.264999
4586	151.48
4587	85.844999
4588	84.585001
4589	128.954998
4590	31.435
4591	126.4750025
4592	254.1149905
4593	167.9649995
4594	40.675
4595	112.769997
4596	50.7749995
4597	77.5099985
4598	95.2200015
4599	60.539999
4600	79.6249985
4601	60.539999
4602	168.524998
4603	338949
4604	195.1100005
4605	134.745003
4606	119.224999
4607	79.08
4608	186.5550045
4609	33.975
4610	137.400001
4611	158.8599965
4612	122.5950055
4613	227117.5
4614	105.219997
4615	38.889999
4616	135.7350005
4617	116.674999
4618	140.5600015
4619	28.054999
4620	93.245001
4621	127.2000005
4622	524.5837095
4623	167.019997
4624	48.474713
4625	174.91
4626	24.2500005
4627	57.545002
4628	120.572498
4629	27.3249985
4630	404.235001
4631	31.9049995
4632	285.175003
4633	133.5699995
4634	119.4699975
4635	80.140002
4636	200.964997
4637	54.31
4638	18.165
4639	268.6249925
4640	175.709999
4641	65.17
4642	176.805004
4643	144.820004
4644	108.8400005
4645	80.5550005
4646	108.0363885
4647	382.659996
4648	130.604996
4649	78.115002
4650	127.3500025
4651	123.024998
4652	90.4049985
4653	112.6999965
4654	58.880001
4655	299.6200025
4656	28.0049995
4657	52.3249985
4658	207.1599965
4659	11.35
4660	80.0500015
4661	92.0633185
4662	25.974999
4663	66.6599995
4664	19.105
4665	180.584995
4666	168.1149975
4667	126.969997
4668	133.209999
4669	76.4549975
4670	108.594997
4671	253.0249945
4672	174.4799995
4673	114.8949965
4674	1394.045044
4675	25.8749995
4676	58.2449995
4677	88.515002
4678	80.564998
4679	109.2350005
4680	205.8100045
4681	258.494995
4682	53.620001
4683	167.9449995
4684	118.775002
4685	123.8549955
4686	41.1050005
4687	209.934998
4688	184.209999
4689	110.844997
4690	184.11
4691	49.3550015
4692	80.435
4693	52.3049985
4694	67.825003
4695	79.4750005
4696	36.0349995
4697	109.5399975
4698	82.140001
4699	87.685001
4700	169.460003
4701	86.369999
4702	150.8600005
4703	21.52
4704	59.144998
4705	38.145001
4706	46.8850005
4707	98.7150005
4708	61.27
4709	96.6949975
4710	14.8
4711	104.179996
4712	174.0923925
4713	83.460001
4714	124.4049985
4715	113.149997
4716	155.380001
4717	43.52
4718	141.294998
4719	182.5600015
4720	104.805
4721	236.9349895
4722	147.1658665
4723	74.284998
4724	59.3783165
4725	93.9385715
4726	24.6049995
4727	245.145004
4728	107.532749
4729	99.9749985
4730	159.644997
4731	50.790001
4732	61.725
4733	167.52
4734	197.6399995
4735	74.105002
4736	21.5
4737	331975
4738	20.435
4739	27.2325
4740	165.385002
4741	87.7100015
4742	200.889999
4743	70.6200005
4744	32.3700015
4745	150.8899955
4746	142.230003
4747	185.729999
4748	159.1650005
4749	116.8850025
4750	203.9249955
4751	61.24
4752	25.645
4753	36.3100005
4754	1944.809998
4755	113.6700015
4756	64.1949995
4757	182.165001
4758	142.884998
4759	127.7450025
4760	27.3150005
4761	44.4500005
4762	251.7599945
4763	7.77
4764	66.5100005
4765	82.075001
4766	24.219999
4767	25.5749995
4768	183.5699965
4769	172.3450015
4770	9.23
4771	80.774997
4772	158.800003
4773	161.160004
4774	164.684997
4775	134.5630115
4776	176.1800005
4777	165.470001
4778	153.8999975
4779	166.5250015
4780	121.8950005
4781	112.4550015
4782	33.1999995
4783	55.585001
4784	83.119999
4785	435.449997
4786	122.050003
4787	70.9699995
4788	151.6450005
4789	95.299999
4790	142.9850005
4791	98.2041475
4792	66.914999
4793	49.025002
4794	112.0600015
4795	107.2749975
4796	2813.025025
4797	82.2350005
4798	73.805
4799	151.2699965
4800	23.66
4801	642.945084
4802	47.4049985
4803	76.1149995
4804	46.7700005
4805	203.419998
4806	54.209999
4807	111.4399945
4808	84.475
4809	41.51
4810	158.125
4811	158.175003
4812	115.8299985
4813	46.6949995
4814	28.8149995
4815	25.059999
4816	96.829289
4817	195.6600035
4818	135.8221435
4819	120.1949995
4820	191.219997
4821	92.9049985
4822	213703
4823	112.6800005
4824	31.1100005
4825	76.629999
4826	321.0100025
4827	209.0799945
4828	90.9438975
4829	59.260002
4830	34.6600005
4831	82.9100015
4832	81.689999
4833	23.2
4834	114.2699965
4835	208.6300045
4836	117.184997
4837	34.52
4838	79.18
4839	138.2881665
4840	58.9699995
4841	162.5200005
4842	65.9400025
4843	84.179998
4844	146.9900015
4845	44.2100015
4846	179.665001
4847	72.9050005
4848	94.070002
4849	218.6450045
4850	161.400002
4851	18.665
4852	186.5600015
4853	211.509995
4854	39.2999995
4855	116.724892
4856	107.909996
4857	172.155003
4858	40.1549985
4859	137.454998
4860	135.0949975
4861	124.6099965
4862	360.204994
4863	67.4899975
4864	143.2750015
4865	56.0049995
4866	42.4049985
4867	90.289999
4868	6.895
4869	164.235001
4870	163.354999
4871	151.8699985
4872	83.85
4873	21.13
4874	68.050001
4875	124.974998
4876	49.899999
4877	82.535
4878	83.9999995
4879	128.105003
4880	156.380001
4881	75.275
4882	26.675
4883	140.779999
4884	69.310002
4885	225.4999925
4886	72.4999985
4887	78.119999
4888	146.2050015
4889	104.2450025
4890	35.0800005
4891	45.815001
4892	120.285
4893	113.6135325
4894	174.9899975
4895	187.9550015
4896	89.6450005
4897	116.1845015
4898	25.365
4899	1943.479981
4900	68.870001
4901	327.8399965
4902	470.209991
4903	104.324997
4904	101.794998
4905	21.81
4906	135.7900005
4907	76.0400005
4908	52.130001
4909	294.0650025
4910	129.015003
4911	41.1632225
4912	141.774593
4913	155.1599995
4914	31.18
4915	33.445
4916	72.1149975
4917	126.9150045
4918	50.759998
4919	493.2449945
4920	119.540001
4921	63.595001
4922	78.725001
4923	76.8600005
4924	173.8349985
4925	122.1345025
4926	147.016655
4927	82.1899985
4928	106.495632
4929	63.3550015
4930	79.650002
4931	43.682659
4932	200.169991
4933	104.1484715
4934	37.6499995
4935	203.319992
4936	115.8100055
4937	213.8550035
4938	139.224999
4939	87.024999
4940	89.2250005
4941	2046.410034
4942	8.845
4943	26.175
4944	25.5299985
4945	51.460001
4946	14.56
4947	226.360001
4948	159.919998
4949	130.535004
4950	190.5900035
4951	112.695225
4952	79.175001
4953	67.834999
4954	27.3599995
4955	51.6200005
4956	62.895
4957	44.548861
4958	71.1350025
4959	42.457869
4960	122.555
4961	42.370001
4962	122.810005
4963	79.740002
4964	122.2999955
4965	125.185005
4966	120.7449995
4967	52.6149995
4968	122.325001
4969	60.885
4970	24.325001
4971	125.299999
4972	76.780001
4973	116.2849965
4974	59.559997
4975	112.740002
4976	53.4149995
4977	286.6600035
4978	79.2600005
4979	87.594997
4980	37.5550015
4981	114.3450045
4982	134.615006
4983	383125
4984	121.185002
4985	133.1599995
4986	205.1500015
4987	187.09
4988	73.9549995
4989	47.7575
4990	118.0250015
4991	48.480002
4992	150.684997
4993	124.6210015
4994	64.025001
4995	80.8150005
4996	76.125
4997	101.470001
4998	171.75
4999	142.135002
5000	46.5049995
5001	108.7224995
5002	56.6399975
5003	21.86
5004	45.59
5005	4.145
5006	72.6499995
5007	40.2249995
5008	55.27
5009	88.290001
5010	9.09
5011	133.1549985
5012	212.090004
5013	104.1075015
5014	25.589999
5015	92.1399995
5016	72.15
5017	42.2500015
5018	80.120001
5019	78.904473
5020	301.654999
5021	55.165001
5022	61.110001
5023	53.0450025
5024	122.4900015
5025	56.8100015
5026	35.025
5027	103.755001
5028	74.779999
5029	192.3149985
5030	42.0620255
5031	32.655001
5032	119.9600025
5033	142.325001
5034	204.2449955
5035	94.1550005
5036	58.4899995
5037	92.789999
5038	155.825005
5039	125.205002
5040	55.7899995
5041	301.4499975
5042	155.8999975
5043	95.144998
5044	95.1800005
5045	182.9550015
5046	50.0149995
5047	57.650001
5048	115.300221
5049	46.719999
5050	159.989998
5051	186.2200015
5052	33.27
5053	88.18
5054	283509
5055	120.565002
5056	148.8550035
5057	248.124993
5058	34.835001
5059	159.729999
5060	26.3800015
5061	162.0750005
5062	189.6900025
5063	123.330002
5064	125.349998
5065	126.659996
5066	163.690003
5067	21.96
5068	109.8500025
5069	58.205
5070	103.187771
5071	37.135
5072	29.8400005
5073	57.805001
5074	46.5975
5075	1939.234924
5076	173.7999995
5077	92.319998
5078	36.5250005
5079	35.615
5080	123.6899985
5081	133.199997
5082	63.575003
5083	98.659885
5084	116.359249
5085	34.090001
5086	182.230003
5087	215.9700015
5088	119.815003
5089	119.0099985
5090	87.319941
5091	73.84
5092	134.0400005
5093	170.625
5094	123.365002
5095	53.6499995
5096	85.4150015
5097	53.375002
5098	82.7749995
5099	197.415001
5100	88.549997
5101	29.3949995
5102	191.820007
5103	8.955
5104	64.1150015
5105	113.285
5106	123.5000005
5107	132.93
5108	10.735
5109	71.7700025
5110	151.3050005
5111	73.1700005
5112	159.199997
5113	2698.200012
5114	57.9
5115	27.625
5116	44.8950005
5117	111.110001
5118	70.834999
5119	111.68346
5120	156.8800015
5121	63.450001
5122	98.949997
5123	63.8299995
5124	59.285
5125	46.872704
5126	76.749998
5127	65.0299985
5128	159.7950025
5129	107.61
5130	46.130001
5131	36.245001
5132	157.5949975
5133	76.1250025
5134	33.544999
5135	113.3199955
5136	78.450001
5137	44.62
5138	108.1300015
5139	160.9600025
5140	61.4950005
5141	64.8199995
5142	238.540001
5143	104.860005
5144	107.2000045
5145	71.375002
5146	311210
5147	105.329998
5148	24.969999
5149	193.059997
5150	40.92
5151	184.2750015
5152	892.359985
5153	95.094999
5154	47.8599995
5155	373.9850005
5156	126.834999
5157	45.424999
5158	74.4049985
5159	110.005005
5160	25.964999
5161	36.845
5162	147.3850025
5163	175.564999
5164	111.469997
5165	87.814999
5166	67.120001
5167	100.9799995
5168	69.6499995
5169	58.68
5170	31.085
5171	161.920002
5172	109.810002
5173	118.4500005
5174	43.6350005
5175	49.91
5176	29.905001
5177	65.460001
5178	154.3849985
5179	132.040001
5180	1153.825012
5181	155.5500035
5182	190.2700005
5183	142.8400005
5184	75.0249995
5185	163.39
5186	24.65
5187	124.455002
5188	110.955002
